Date,Name,Text,compound,negative,neutral,positive
Thu Jun 21 08:44:03 +0000 2018,The New York Times,"RT @nytimesworld: Prime Minister Jacinda Ardern gave birth to her first child, a girl, making her the first world leader in almost three de…",0.0,0.0,1.0,0.0
Thu Jun 21 08:29:02 +0000 2018,The New York Times,"Some retailers, including H&amp;M, Primark, Target and Levi Strauss, manufacture their pride merchandise in countries w… https://t.co/LjuF47EmOv",0.34,0.0,0.87,0.13
Thu Jun 21 08:14:02 +0000 2018,The New York Times,RT @nytimesworld: Hungary has passed laws making it a crime to help undocumented migrants and setting up a new parallel legal system https:…,-0.0772,0.136,0.7,0.163
Thu Jun 21 08:02:03 +0000 2018,The New York Times,"President Trump will meet Queen Elizabeth II during his long-delayed first trip to Britain next month, the U.S. amb… https://t.co/A4ANFIrl2Z",0.0,0.0,1.0,0.0
Thu Jun 21 07:47:02 +0000 2018,The New York Times,"2 months into an uprising in Nicaragua that seemed to threaten the long rule of Daniel Ortega, his forces have viol… https://t.co/MRn4xnHRQt",-0.3818,0.115,0.885,0.0
Thu Jun 21 07:32:02 +0000 2018,The New York Times,"Looking for a meal that's both cooling and rich? Try this chicken Milanese with tomato, mozzarella and basil salad https://t.co/NuBKRWBw01",0.5574,0.0,0.833,0.167
Thu Jun 21 07:17:03 +0000 2018,The New York Times,"RT @nytimesworld: Pope Francis said “I am on the side” of the U.S. Catholic bishops’ conference, which called Trump's policy of taking migr…",0.0,0.0,1.0,0.0
Thu Jun 21 07:02:04 +0000 2018,The New York Times,"Few migrants have tried to enter Hungary in recent years, but Prime Minister Viktor Orban continues to present migr… https://t.co/NPdZIm649B",0.0,0.0,1.0,0.0
Thu Jun 21 06:35:53 +0000 2018,The New York Times,"Jacinda Ardern, Prime Minister of New Zealand, Delivers a Baby Girl https://t.co/G5OvBUlnMn",0.0,0.0,1.0,0.0
Thu Jun 21 06:32:04 +0000 2018,The New York Times,"RT @nytopinion: Arendt knew that the aim of totalitarianism is to destroy human spontaneity, individuality and plurality. https://t.co/kr1p…",-0.802,0.31,0.69,0.0
Thu Jun 21 06:02:37 +0000 2018,The New York Times,"Indonesia Ferry Toll Soars, With 192 Believed Dead https://t.co/hsdZYeCT4e",-0.6486,0.35,0.65,0.0
Thu Jun 21 06:02:05 +0000 2018,The New York Times,"""You call me Mr. President of the Republic or sir,"" Emmanuel Macron told a ninth-grade boy who called out, ""How's i… https://t.co/iESy0YfrRO",0.0,0.0,1.0,0.0
Thu Jun 21 05:32:03 +0000 2018,The New York Times,RT @bxchen: Just posted: Firefox is back. I highly recommend considering it as your primary computer browser. https://t.co/v7n8uWKPin,0.4201,0.0,0.851,0.149
Thu Jun 21 05:12:36 +0000 2018,The New York Times,RT @nytimesarts: We now know the sound it makes when human decency dies on live cable news: “Womp womp.” https://t.co/KyJHHRATnL,0.0,0.0,1.0,0.0
Thu Jun 21 04:54:43 +0000 2018,The New York Times,Here's how thousands of migrant children have been separated from their parents https://t.co/KkxIgGdMIO,0.0,0.0,1.0,0.0
Thu Jun 21 04:37:31 +0000 2018,The New York Times,The Koch brothers are waging a sophisticated fight against public transit initiatives across the U.S. And they are… https://t.co/JozVZSe5Rh,0.25,0.117,0.721,0.162
Thu Jun 21 04:22:06 +0000 2018,The New York Times,RT @nytopinion: Many on the Christian right are mobilizing pastors across the country into what is effectively an extension of the Republic…,0.4404,0.0,0.879,0.121
Thu Jun 21 04:02:04 +0000 2018,The New York Times,"Steve Schmidt, who advised George W. Bush and John McCain on their presidential campaigns, has quit the Republican… https://t.co/eBKkRL1wlb",0.0,0.0,1.0,0.0
Thu Jun 21 03:32:00 +0000 2018,The New York Times,AMC has come up with its own subscription plan after bitterly protesting MoviePass’s subscription model https://t.co/J1dQPOH11P,-0.7003,0.293,0.707,0.0
Thu Jun 21 03:17:03 +0000 2018,The New York Times,RT @nytopinion: New York Governor @andrewcuomo writes that the president's executive order is no solution at all. It still leaves open the…,0.0258,0.09,0.816,0.094
Thu Jun 21 03:02:03 +0000 2018,The New York Times,"“I’m not 20. I don’t want to be 20, but I’m really freaking cool.” Meet the grandmas of Instagram. https://t.co/5iPFfSxIz3",-0.6429,0.236,0.764,0.0
Thu Jun 21 02:47:06 +0000 2018,The New York Times,New York City public school teachers will have paid parental leave starting this fall. (In the past they had to tak… https://t.co/kWJhOmWQ5T,-0.0516,0.054,0.946,0.0
Thu Jun 21 02:32:03 +0000 2018,The New York Times,National Enquirer executives said to be subpoenaed in Michael Cohen investigation https://t.co/kd3nmSsU31,0.0,0.0,1.0,0.0
Thu Jun 21 02:17:02 +0000 2018,The New York Times,RT @NYTNational: The Secret Service is “aware” of a tweet attacking President Trump’s adolescent son that was posted by the actor Peter Fon…,-0.4588,0.125,0.875,0.0
Thu Jun 21 02:02:05 +0000 2018,The New York Times,"For the past 3 years, she hasn’t been able to keep anything down. There’s no evidence of a parasitic infection, and… https://t.co/IIsFdzeXGA",-0.296,0.104,0.896,0.0
Thu Jun 21 01:47:01 +0000 2018,The New York Times,"Atul Gawande, a Harvard professor, writer and surgeon, will lead the new health care initiative formed by Amazon, J… https://t.co/P6Xa7G7Zba",0.5994,0.0,0.776,0.224
Thu Jun 21 01:32:02 +0000 2018,The New York Times,Astronomers have discovered thousands of exoplanets circling other stars within our galaxy. Is life only possible o… https://t.co/QVbpVywBBN,0.0,0.0,1.0,0.0
Thu Jun 21 01:17:02 +0000 2018,The New York Times,"RT @CharlesMBlow: Read my column, “The King and Queen of Cruelty,” and let me know what you think. https://t.co/AXnaRoEOYE",0.0,0.0,1.0,0.0
Thu Jun 21 01:02:04 +0000 2018,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/XSLECONGmU,0.0,0.0,1.0,0.0
Thu Jun 21 00:47:03 +0000 2018,The New York Times,Our friends at @watching will be choosing a different one-season show each week this summer for your binging pleasu… https://t.co/NephE9I0o3,0.4767,0.0,0.853,0.147
Thu Jun 21 00:32:05 +0000 2018,The New York Times,"The new version of the Firefox browser gives Google's Chrome a run for speed, but it's the privacy features that ma… https://t.co/s43tZz4TBc",0.0,0.0,1.0,0.0
Thu Jun 21 00:17:04 +0000 2018,The New York Times,RT @nytgraphics: Misconceptions about immigration are in stark contrast to the realities around the world https://t.co/kmyV3oi7Yp,0.0,0.0,1.0,0.0
Thu Jun 21 00:02:06 +0000 2018,The New York Times,"President Trump will meet Queen Elizabeth II during his long-delayed first trip to Britain next month, the U.S. amb… https://t.co/wN123lWOnV",0.0,0.0,1.0,0.0
Wed Jun 20 23:47:05 +0000 2018,The New York Times,"More than 600 members of the United Methodist Church filed a complaint against Jeff Sessions, saying the Trump admi… https://t.co/YPe5ld0cJW",0.1531,0.1,0.773,0.127
Wed Jun 20 23:30:07 +0000 2018,The New York Times,The U.S. economy has picked up speed and is now on course to expand this year at the fastest rate in more than a de… https://t.co/vzhrXRiRbA,0.3182,0.0,0.913,0.087
Wed Jun 20 23:17:05 +0000 2018,The New York Times,"RT @nytimesbusiness: President Trump is pressuring Saudi Arabia to help push down gas prices, and that's fraying an agreement between the w…",0.5423,0.088,0.696,0.216
Wed Jun 20 23:02:04 +0000 2018,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/T71cCyDS0H,0.0,0.0,1.0,0.0
Wed Jun 20 22:47:01 +0000 2018,The New York Times,"Steve Schmidt, who advised George W. Bush and John McCain on their presidential campaigns, has quit the Republican… https://t.co/sSowyHKZu4",0.0,0.0,1.0,0.0
Wed Jun 20 22:39:01 +0000 2018,The New York Times,"RT @nytimesarts: Stephen Colbert told Sarah Huckabee Sanders, “If kids in cages is too much for you to defend, there is one option: You cou…",0.0,0.0,1.0,0.0
Wed Jun 20 22:29:05 +0000 2018,The New York Times,"Breaking News: Despite President Trump's retreat on family separation, 2,300 children already taken from their pare… https://t.co/noGDwjayjT",0.2023,0.0,0.899,0.101
Wed Jun 20 22:16:03 +0000 2018,The New York Times,"RT @nytvideo: A volcanic eruption wiped out much of this Guatemalan village, leaving a current of gases, sand, ash, rocks and tree trunks.…",0.0,0.0,1.0,0.0
Wed Jun 20 22:09:28 +0000 2018,The New York Times,"RT @jwherrman: social media is broken, and the internet is a mess. the biggest platforms in our economy and culture are being run in ways t…",-0.6808,0.196,0.804,0.0
Wed Jun 20 22:02:06 +0000 2018,The New York Times,"At least 30 Afghan soldiers were killed in a single Taliban attack early Wednesday, indicating an end to a brief lu… https://t.co/XOUrILtWLm",-0.8225,0.297,0.703,0.0
Wed Jun 20 21:46:07 +0000 2018,The New York Times,Here's how thousands of migrant children have been separated from their parents https://t.co/KRlRNGXFIP,0.0,0.0,1.0,0.0
Wed Jun 20 21:31:04 +0000 2018,The New York Times,RT @emmagf: I talked to @nytimesbusiness about the tools I use on the subway beat and how technology could improve transit in the future: h…,0.4404,0.0,0.884,0.116
Wed Jun 20 21:16:03 +0000 2018,The New York Times,"Here's a schedule of all World Cup games, and where to watch them https://t.co/tvPDazRi5C",0.0,0.0,1.0,0.0
Wed Jun 20 21:01:05 +0000 2018,The New York Times,"Looking for a meal that's both cooling and rich? Try this chicken Milanese with tomato, mozzarella and basil salad https://t.co/t43Igh7byX",0.5574,0.0,0.833,0.167
Wed Jun 20 20:46:03 +0000 2018,The New York Times,"Jacinda Ardern is at an Auckland hospital where she is expected to give birth, something no sitting world leader ha… https://t.co/kPqmGL1OMd",-0.296,0.099,0.901,0.0
Wed Jun 20 20:31:36 +0000 2018,The New York Times,"RT @poniewozik: Womp womp, Corey: How the images from the border spoke louder than trolling. https://t.co/mUUyvoZzDF",0.0,0.0,1.0,0.0
Wed Jun 20 20:16:03 +0000 2018,The New York Times,"Evangelical leaders are lamenting the border separations, but are still standing behind Trump https://t.co/u04Sy46W1G",-0.25,0.133,0.867,0.0
Wed Jun 20 20:01:04 +0000 2018,The New York Times,The Equifax data breach affected 145 million people. Most got an apology and free credit monitoring. But some found… https://t.co/N2gAXGLsx0,0.6969,0.064,0.641,0.295
Wed Jun 20 19:46:05 +0000 2018,The New York Times,Instagram will now allow videos up to an hour long https://t.co/NGsHzYe1oj,0.2263,0.0,0.84,0.16
Wed Jun 20 19:31:42 +0000 2018,The New York Times,RT @YLindaQiu: Trump just repeated claim that ICE is throwing MS-13 members out 'by the thousands.' This is not possible. https://t.co/vH2a…,0.0,0.0,1.0,0.0
Wed Jun 20 19:16:03 +0000 2018,The New York Times,An American cardinal who was accused of sexually abusing a minor was suspended from ministry after an investigation https://t.co/bjNPrJ52pA,-0.8074,0.356,0.644,0.0
Wed Jun 20 19:01:07 +0000 2018,The New York Times,American Airlines asked the government to stop using its flights for “transporting children who have been separated… https://t.co/tPcioXXNlh,-0.296,0.115,0.885,0.0
Wed Jun 20 18:46:05 +0000 2018,The New York Times,A 17-year-old was shot and killed by the East Pittsburgh police as he tried to flee a traffic stop on Tuesday night… https://t.co/6yFVRiCfrC,-0.7717,0.261,0.739,0.0
Wed Jun 20 18:31:06 +0000 2018,The New York Times,RT @andrewkeh: I watched a World Cup game at the busy Sochi gastro pub operating now in the same building where the infamous Olympic doping…,0.0,0.0,1.0,0.0
Wed Jun 20 18:24:20 +0000 2018,The New York Times,Live updates from the Spain vs. Iran World Cup game: https://t.co/mAnALJuoiV,0.0,0.0,1.0,0.0
Wed Jun 20 18:16:07 +0000 2018,The New York Times,Carlos Queiroz has presided over Iran’s World Cup team for more than 7 years. Fernando Hierro has been been in char… https://t.co/R2PICezTlo,0.0,0.0,1.0,0.0
Wed Jun 20 18:01:07 +0000 2018,The New York Times,Trump is preparing to issue an executive order that ends the separation of families by indefinitely detaining paren… https://t.co/dbc5dFoVUW,0.0,0.0,1.0,0.0
Wed Jun 20 17:46:02 +0000 2018,The New York Times,"If the opioid crisis could be solved by the sheer weight of proposed legislation, Congress would be able to pat its… https://t.co/RD1LOWmCM5",-0.4588,0.156,0.763,0.08
Wed Jun 20 17:31:03 +0000 2018,The New York Times,"“I’m not 20. I don’t want to be 20, but I’m really freaking cool.” Meet the grandmas of Instagram. https://t.co/JKPIvwe1RH",-0.6429,0.236,0.764,0.0
Wed Jun 20 17:14:29 +0000 2018,The New York Times,Breaking News: Michael Bloomberg plans to spend $80 million on the midterms to help Democrats take control of the H… https://t.co/cixC1kfpf1,0.4019,0.0,0.881,0.119
Wed Jun 20 17:07:07 +0000 2018,The New York Times,"In Opinion, Selahattin Demirtas writes: 

""Turkey will vote in presidential and parliamentary elections on June 24.… https://t.co/6jA0y0O28U",0.0,0.0,1.0,0.0
Wed Jun 20 16:52:10 +0000 2018,The New York Times,A closer look at the goal that will likely send Russia to the round of 16 https://t.co/9SqWvTXmGL https://t.co/Dapv1Ju59R,0.0,0.0,1.0,0.0
Wed Jun 20 16:38:11 +0000 2018,The New York Times,RT @peterbakernyt: Trump preparing to issue an executive order as soon as today to end the separation of families at the border by indefini…,0.0,0.0,1.0,0.0
Wed Jun 20 16:28:01 +0000 2018,The New York Times,"For weeks, Trump refused to simply end his government’s “zero tolerance” policy.

But he's been furious about the p… https://t.co/bADM44soQW",-0.7096,0.247,0.753,0.0
Wed Jun 20 16:25:16 +0000 2018,The New York Times,Breaking News: President Trump plans an executive order to stop separating families at the border by detaining them… https://t.co/NjRozZqiiU,-0.296,0.109,0.891,0.0
Wed Jun 20 16:16:06 +0000 2018,The New York Times,Uruguay is looking to lock up a place in the second round of the World Cup with a win over Saudi Arabia. Live updat… https://t.co/MJue9g71WM,0.5859,0.0,0.853,0.147
Wed Jun 20 16:02:13 +0000 2018,The New York Times,"One mother fled El Salvador with her 2 young children after their father, a gang member, violently threatened to ta… https://t.co/yXRf8T0Ars",-0.7783,0.286,0.714,0.0
Wed Jun 20 15:46:08 +0000 2018,The New York Times,"The CEO of Goldman Sachs called the separation of migrant children and parents “heart-rendering.” But, he said, “it… https://t.co/x4eTbC5snY",0.0,0.0,1.0,0.0
Wed Jun 20 15:33:00 +0000 2018,The New York Times,"RT @itscaitlinhd: My latest on tender age kids: “We’ve seen young kids having panic attacks, they can’t sleep, they’re wetting the bed. The…",-0.7351,0.228,0.772,0.0
Wed Jun 20 15:16:04 +0000 2018,The New York Times,"The crisis at the southern border has reached New York, as children separated from their parents are quietly being… https://t.co/nr3zsnY05K",-0.5719,0.174,0.766,0.06
Wed Jun 20 15:01:04 +0000 2018,The New York Times,"What did Rudy Giuliani know, and when did he know it, about the FBI reopening its investigation into Hillary Clinto… https://t.co/7vzRazuzHf",0.0,0.0,1.0,0.0
Wed Jun 20 14:45:55 +0000 2018,The New York Times,“The last thing you’d be thinking of when you saw her were her disabilities. The flamboyance was distracting.” https://t.co/6odkNeDsWf,0.0,0.0,1.0,0.0
Wed Jun 20 14:30:06 +0000 2018,The New York Times,"RT @nytvideo: From upside-down numbers to ripped jerseys, here’s the story behind Iran’s World Cup kit — and how it was impacted by sanctio…",0.0,0.0,1.0,0.0
Wed Jun 20 14:19:02 +0000 2018,The New York Times,"Disney is now offering $71.3 billion for the Fox assets, which is 35% higher than its earlier offer and about $6 bi… https://t.co/9zyvbvSoub",0.1779,0.0,0.928,0.072
Wed Jun 20 14:11:02 +0000 2018,The New York Times,President Trump and top administration officials have continued to defend their practice of breaking up families wh… https://t.co/Micma7kE4o,0.2023,0.0,0.904,0.096
Wed Jun 20 13:59:05 +0000 2018,The New York Times,"RT @nytvideo: Kirstjen Nielsen, the secretary of homeland security, was confronted by protesters leading chants of ""shame!"" while she was e…",-0.1511,0.164,0.738,0.098
Wed Jun 20 13:45:08 +0000 2018,The New York Times,The main conflicts feeding the refugee crisis https://t.co/wFckRHeJwW,-0.7717,0.528,0.472,0.0
Wed Jun 20 13:31:04 +0000 2018,The New York Times,"""If kids in cages is too much for you to defend, there is one option: You could resign!"" Stephen Colbert told Sarah… https://t.co/iZpaLcJu0y",0.0,0.0,1.0,0.0
Wed Jun 20 13:21:03 +0000 2018,The New York Times,"""I couldn't think of a more fitting change in the arc of history to have a school named after our first African-Ame… https://t.co/nIQx7WIIlU",0.0,0.0,1.0,0.0
